sep=|
ESTADO|DISTRITO|PARTIDO_CI|CANDIDATURA_PROPIETARIA|CANDIDATURA_SUPLENTE
15|41|MORENA-PES|NANCY CLAUDIA RESENDIZ HERNANDEZ|DIANA LAURA ZAMORA ORIHUELA
15|41|PRI-PVEM-NA|MARIA GUADALUPE SALAZAR HERNANDEZ|MARIA HORTENSIA SANTILLAN MORENO
15|41|PRI-PVEM|MARIA GUADALUPE SALAZAR HERNANDEZ|MARIA HORTENSIA SANTILLAN MORENO
15|41|PRI-NA|MARIA GUADALUPE SALAZAR HERNANDEZ|MARIA HORTENSIA SANTILLAN MORENO
15|41|PVEM-NA|MARIA GUADALUPE SALAZAR HERNANDEZ|MARIA HORTENSIA SANTILLAN MORENO
16|1|PAN|ROSA MARIA HURTADO MARIN|ROSA ANGELICA RICO CENDEJAS
16|1|PRI|J REYES GALINDO PEDRAZA|DAVID BARRON CELIS
16|1|PRD|ROSA MARIA HURTADO MARIN|ROSA ANGELICA RICO CENDEJAS
16|1|PVEM|SANDRA LUZ TORRES VAZQUEZ|FRANCISCA TINOCO MARTINEZ
16|1|PT|FELICIANO FLORES ANGUIANO|HUMBERTO SOBERANO RAMIREZ
16|1|MC|ROSA MARIA HURTADO MARIN|ROSA ANGELICA RICO CENDEJAS
16|1|PANAL|FLORENTINO PINEDA RAMIREZ|CARLOS CALDERON BANDERAS
16|1|MORENA|FELICIANO FLORES ANGUIANO|HUMBERTO SOBERANO RAMIREZ
16|1|PES|FELICIANO FLORES ANGUIANO|HUMBERTO SOBERANO RAMIREZ
16|1|PAN-PRD-MC|ROSA MARIA HURTADO MARIN|ROSA ANGELICA RICO CENDEJAS
16|1|PAN-PRD|ROSA MARIA HURTADO MARIN|ROSA ANGELICA RICO CENDEJAS
16|1|PAN-MC|ROSA MARIA HURTADO MARIN|ROSA ANGELICA RICO CENDEJAS
16|1|PRD-MC|ROSA MARIA HURTADO MARIN|ROSA ANGELICA RICO CENDEJAS
16|1|PT-MORENA-PES|FELICIANO FLORES ANGUIANO|HUMBERTO SOBERANO RAMIREZ
16|1|PT-MORENA|FELICIANO FLORES ANGUIANO|HUMBERTO SOBERANO RAMIREZ
16|1|PT-PES|FELICIANO FLORES ANGUIANO|HUMBERTO SOBERANO RAMIREZ
16|1|MORENA-PES|FELICIANO FLORES ANGUIANO|HUMBERTO SOBERANO RAMIREZ
16|2|PAN|MAURICIO PRIETO GOMEZ|FRANCISCO PICENO CAMACHO
16|2|PRI|ANTONIO SOSA LOPEZ|MIGUEL ANGEL HERRERA VENTURA
16|2|PRD|MAURICIO PRIETO GOMEZ|FRANCISCO PICENO CAMACHO
16|2|PVEM|JUANA IRENE VILLEGAS SANCHEZ|CLAUDIA IVETE ROBLES SANDERS
16|2|PT|ESTEBAN BARAJAS BARAJAS|INDALECIO CORTES GAMEZ
16|2|MC|MAURICIO PRIETO GOMEZ|FRANCISCO PICENO CAMACHO
16|2|PANAL|ROCIO GUEVARA LOPEZ|VANESSA LUCERO LAZARO ONOFRE
16|2|MORENA|ESTEBAN BARAJAS BARAJAS|INDALECIO CORTES GAMEZ
16|2|PES|ESTEBAN BARAJAS BARAJAS|INDALECIO CORTES GAMEZ
16|2|PAN-PRD-MC|MAURICIO PRIETO GOMEZ|FRANCISCO PICENO CAMACHO
16|2|PAN-PRD|MAURICIO PRIETO GOMEZ|FRANCISCO PICENO CAMACHO
16|2|PAN-MC|MAURICIO PRIETO GOMEZ|FRANCISCO PICENO CAMACHO
16|2|PRD-MC|MAURICIO PRIETO GOMEZ|FRANCISCO PICENO CAMACHO
16|2|PT-MORENA-PES|ESTEBAN BARAJAS BARAJAS|INDALECIO CORTES GAMEZ
16|2|PT-MORENA|ESTEBAN BARAJAS BARAJAS|INDALECIO CORTES GAMEZ
16|2|PT-PES|ESTEBAN BARAJAS BARAJAS|INDALECIO CORTES GAMEZ
16|2|MORENA-PES|ESTEBAN BARAJAS BARAJAS|INDALECIO CORTES GAMEZ
16|3|PAN|ELIAS IBARRA TORRES|CARLOS ALBERTO PAREDES CORREA
16|3|PRI|SONIA ANGELICA RIVAS ESPITIA|MARCELA CARMONA GIESE
16|3|PRD|ELIAS IBARRA TORRES|CARLOS ALBERTO PAREDES CORREA
16|3|PVEM|KAREN JANNET SANCHEZ MARIN|ESPERANZA AVILA FIGUEROA
16|3|PT|MARY CARMEN BERNAL MARTINEZ|ROSA MAYRA GARCIA ARELLANO
16|3|MC|ELIAS IBARRA TORRES|CARLOS ALBERTO PAREDES CORREA
16|3|PANAL|SARAI REYES BLANCO|YUVITZY REBOLLAR RIVERA
16|3|MORENA|MARY CARMEN BERNAL MARTINEZ|ROSA MAYRA GARCIA ARELLANO
16|3|PES|MARY CARMEN BERNAL MARTINEZ|ROSA MAYRA GARCIA ARELLANO
16|3|PAN-PRD-MC|ELIAS IBARRA TORRES|CARLOS ALBERTO PAREDES CORREA
16|3|PAN-PRD|ELIAS IBARRA TORRES|CARLOS ALBERTO PAREDES CORREA
16|3|PAN-MC|ELIAS IBARRA TORRES|CARLOS ALBERTO PAREDES CORREA
16|3|PRD-MC|ELIAS IBARRA TORRES|CARLOS ALBERTO PAREDES CORREA
16|3|PT-MORENA-PES|MARY CARMEN BERNAL MARTINEZ|ROSA MAYRA GARCIA ARELLANO
16|3|PT-MORENA|MARY CARMEN BERNAL MARTINEZ|ROSA MAYRA GARCIA ARELLANO
16|3|PT-PES|MARY CARMEN BERNAL MARTINEZ|ROSA MAYRA GARCIA ARELLANO
16|3|MORENA-PES|MARY CARMEN BERNAL MARTINEZ|ROSA MAYRA GARCIA ARELLANO
16|4|PAN|ARMANDO TEJEDA CID|J. JESUS MENDOZA TORRES
16|4|PRI|SILVIA ALEJANDRE MARAVILLA|SOFIA DIEGO RUIZ
16|4|PRD|ARMANDO TEJEDA CID|J. JESUS MENDOZA TORRES
16|4|PVEM|ARTURO ESQUIVEL NUÑEZ|JESUS SALVADOR LOPEZ GAONA
16|4|PT|YOLANDA LETICIA RUIZ SANCHEZ|YOLANDA AGUILAR GUZMAN
16|4|MC|ARMANDO TEJEDA CID|J. JESUS MENDOZA TORRES
16|4|PANAL|EZAID ALEJANDRO RAMIREZ CARMONA|JOSE ALBERTO SANCHEZ ARROYO
16|4|MORENA|YOLANDA LETICIA RUIZ SANCHEZ|YOLANDA AGUILAR GUZMAN
16|4|PES|YOLANDA LETICIA RUIZ SANCHEZ|YOLANDA AGUILAR GUZMAN
16|4|PAN-PRD-MC|ARMANDO TEJEDA CID|J. JESUS MENDOZA TORRES
16|4|PAN-PRD|ARMANDO TEJEDA CID|J. JESUS MENDOZA TORRES
16|4|PAN-MC|ARMANDO TEJEDA CID|J. JESUS MENDOZA TORRES
16|4|PRD-MC|ARMANDO TEJEDA CID|J. JESUS MENDOZA TORRES
16|4|PT-MORENA-PES|YOLANDA LETICIA RUIZ SANCHEZ|YOLANDA AGUILAR GUZMAN
16|4|PT-MORENA|YOLANDA LETICIA RUIZ SANCHEZ|YOLANDA AGUILAR GUZMAN
16|4|PT-PES|YOLANDA LETICIA RUIZ SANCHEZ|YOLANDA AGUILAR GUZMAN
16|4|MORENA-PES|YOLANDA LETICIA RUIZ SANCHEZ|YOLANDA AGUILAR GUZMAN
16|5|PAN|CARMEN ERENDIRA CASTELLANOS PALLARES|MARIA BUENA VENTURA AGUIRRE HERNANDEZ
16|5|PRI|SERGIO FLORES LUNA|RICARDO HERNANDEZ LUNA
16|5|PRD|CARMEN ERENDIRA CASTELLANOS PALLARES|MARIA BUENA VENTURA AGUIRRE HERNANDEZ
16|5|PVEM|ALMA RUTH INOCENCIO REYES|SUSANA CANDELARIA COVARRUBIAS PONCE
16|5|PT|YOLANDA GUERRERO BARRERA|GISELLE GARCIA IBARRA
16|5|MC|CARMEN ERENDIRA CASTELLANOS PALLARES|MARIA BUENA VENTURA AGUIRRE HERNANDEZ
16|5|PANAL|BEATRIZ LIZBETH GONZALEZ RAMIREZ|KARLA ERNESTINA CEJA OLIVARES
16|5|MORENA|YOLANDA GUERRERO BARRERA|GISELLE GARCIA IBARRA
16|5|PES|YOLANDA GUERRERO BARRERA|GISELLE GARCIA IBARRA
16|5|PAN-PRD-MC|CARMEN ERENDIRA CASTELLANOS PALLARES|MARIA BUENA VENTURA AGUIRRE HERNANDEZ
16|5|PAN-PRD|CARMEN ERENDIRA CASTELLANOS PALLARES|MARIA BUENA VENTURA AGUIRRE HERNANDEZ
16|5|PAN-MC|CARMEN ERENDIRA CASTELLANOS PALLARES|MARIA BUENA VENTURA AGUIRRE HERNANDEZ
16|5|PRD-MC|CARMEN ERENDIRA CASTELLANOS PALLARES|MARIA BUENA VENTURA AGUIRRE HERNANDEZ
16|5|PT-MORENA-PES|YOLANDA GUERRERO BARRERA|GISELLE GARCIA IBARRA
16|5|PT-MORENA|YOLANDA GUERRERO BARRERA|GISELLE GARCIA IBARRA
16|5|PT-PES|YOLANDA GUERRERO BARRERA|GISELLE GARCIA IBARRA
16|5|MORENA-PES|YOLANDA GUERRERO BARRERA|GISELLE GARCIA IBARRA
16|6|PAN|JEOVANA MARIELA ALCANTAR BACA|JUANA PAZ RAMIREZ
16|6|PRI|ANA KARINA LOPEZ ESPINO|MARGARITA COLIN GUZMAN
16|6|PRD|JEOVANA MARIELA ALCANTAR BACA|JUANA PAZ RAMIREZ
16|6|PVEM|MARX TREJO TREJO|JERONIMO CRUZ MARTINEZ
16|6|PT|ANITA SANCHEZ CASTRO|MARIA DE JESUS JUAREZ GARCIA
16|6|MC|JEOVANA MARIELA ALCANTAR BACA|JUANA PAZ RAMIREZ
16|6|PANAL|ENRIQUE LOPEZ ARAU|ERIK MARTINEZ ROJAS
16|6|MORENA|ANITA SANCHEZ CASTRO|MARIA DE JESUS JUAREZ GARCIA
16|6|PES|ANITA SANCHEZ CASTRO|MARIA DE JESUS JUAREZ GARCIA
16|6|PAN-PRD-MC|JEOVANA MARIELA ALCANTAR BACA|JUANA PAZ RAMIREZ
16|6|PAN-PRD|JEOVANA MARIELA ALCANTAR BACA|JUANA PAZ RAMIREZ
16|6|PAN-MC|JEOVANA MARIELA ALCANTAR BACA|JUANA PAZ RAMIREZ
16|6|PRD-MC|JEOVANA MARIELA ALCANTAR BACA|JUANA PAZ RAMIREZ
16|6|PT-MORENA-PES|ANITA SANCHEZ CASTRO|MARIA DE JESUS JUAREZ GARCIA
16|6|PT-MORENA|ANITA SANCHEZ CASTRO|MARIA DE JESUS JUAREZ GARCIA
16|6|PT-PES|ANITA SANCHEZ CASTRO|MARIA DE JESUS JUAREZ GARCIA
16|6|MORENA-PES|ANITA SANCHEZ CASTRO|MARIA DE JESUS JUAREZ GARCIA
16|7|PAN|VERONICA GARCIA REYES|KARLA SALCEDA PIMENTEL
16|7|PRI|EVA MARIA PIMENTEL REYES|LAURA ADRIANA ALVAREZ CAZARES
16|7|PRD|VERONICA GARCIA REYES|KARLA SALCEDA PIMENTEL
16|7|PVEM|LUZ MARIA RAMIREZ RANGEL|ARACELI SILVA SOLORIO
16|7|PT|GONZALO HERRERA PEREZ|MIGUEL ANGEL CUIN SIMON
16|7|MC|VERONICA GARCIA REYES|KARLA SALCEDA PIMENTEL
16|7|PANAL|MARIA ALBA CORNEJO GARCIA|BLANCA ESTELA CASTRO FRIAS
16|7|MORENA|GONZALO HERRERA PEREZ|MIGUEL ANGEL CUIN SIMON
16|7|PES|GONZALO HERRERA PEREZ|MIGUEL ANGEL CUIN SIMON
16|7|PAN-PRD-MC|VERONICA GARCIA REYES|KARLA SALCEDA PIMENTEL
16|7|PAN-PRD|VERONICA GARCIA REYES|KARLA SALCEDA PIMENTEL
16|7|PAN-MC|VERONICA GARCIA REYES|KARLA SALCEDA PIMENTEL
16|7|PRD-MC|VERONICA GARCIA REYES|KARLA SALCEDA PIMENTEL
16|7|PT-MORENA-PES|GONZALO HERRERA PEREZ|MIGUEL ANGEL CUIN SIMON
16|7|PT-MORENA|GONZALO HERRERA PEREZ|MIGUEL ANGEL CUIN SIMON
16|7|PT-PES|GONZALO HERRERA PEREZ|MIGUEL ANGEL CUIN SIMON
16|7|MORENA-PES|GONZALO HERRERA PEREZ|MIGUEL ANGEL CUIN SIMON
16|8|PAN|MANUEL ANTUNEZ ALVAREZ|JUAN PABLO RUIZ RUIZ
16|8|PRI|WILFRIDO LAZARO MEDINA|JUAN CARLOS TELLEZ PONCE
16|8|PRD|MANUEL ANTUNEZ ALVAREZ|JUAN PABLO RUIZ RUIZ
16|8|PVEM|JESUS JAVIER RIVERA CALDERON|JOSE NOE RANGEL AGUILAR
16|8|PT|ANA LILIA GUILLÉN QUIROZ|RUTH YOLOTLI MANRIQUEZ LOPEZ
16|8|MC|MANUEL ANTUNEZ ALVAREZ|JUAN PABLO RUIZ RUIZ
16|8|PANAL|JUAN ERNESTO ALMARAZ GONZALEZ|EFRAIN GILMAR LARA MOLINA
16|8|MORENA|ANA LILIA GUILLÉN QUIROZ|RUTH YOLOTLI MANRIQUEZ LOPEZ
16|8|PES|ANA LILIA GUILLÉN QUIROZ|RUTH YOLOTLI MANRIQUEZ LOPEZ
16|8|PAN-PRD-MC|MANUEL ANTUNEZ ALVAREZ|JUAN PABLO RUIZ RUIZ
16|8|PAN-PRD|MANUEL ANTUNEZ ALVAREZ|JUAN PABLO RUIZ RUIZ
16|8|PAN-MC|MANUEL ANTUNEZ ALVAREZ|JUAN PABLO RUIZ RUIZ
16|8|PRD-MC|MANUEL ANTUNEZ ALVAREZ|JUAN PABLO RUIZ RUIZ
16|8|PT-MORENA-PES|ANA LILIA GUILLÉN QUIROZ|RUTH YOLOTLI MANRIQUEZ LOPEZ
16|8|PT-MORENA|ANA LILIA GUILLÉN QUIROZ|RUTH YOLOTLI MANRIQUEZ LOPEZ
16|8|PT-PES|ANA LILIA GUILLÉN QUIROZ|RUTH YOLOTLI MANRIQUEZ LOPEZ
16|8|MORENA-PES|ANA LILIA GUILLÉN QUIROZ|RUTH YOLOTLI MANRIQUEZ LOPEZ
16|9|PAN|EDNA GISEL DIAZ ACEVEDO|JOANNA MARGARITA MORENO MANZO
16|9|PRI|SELENE GOMEZ BARRAGAN|MARIA LUZ SOTO BRAVO
16|9|PRD|EDNA GISEL DIAZ ACEVEDO|JOANNA MARGARITA MORENO MANZO
16|9|PVEM|MARIO ALBERTO MARES CARBAJAL|ALFREDO MORENO TORRES
16|9|PT|IGNACIO BENJAMIN CAMPOS EQUIHUA|JORGE ALBERTO MENDOZA REYES
16|9|MC|EDNA GISEL DIAZ ACEVEDO|JOANNA MARGARITA MORENO MANZO
16|9|PANAL|EDGAR ALAN BARRERA ANDERS|CARLOS ALBERTO MIRANDA MORA
16|9|MORENA|IGNACIO BENJAMIN CAMPOS EQUIHUA|JORGE ALBERTO MENDOZA REYES
16|9|PES|IGNACIO BENJAMIN CAMPOS EQUIHUA|JORGE ALBERTO MENDOZA REYES
16|9|PAN-PRD-MC|EDNA GISEL DIAZ ACEVEDO|JOANNA MARGARITA MORENO MANZO
16|9|PAN-PRD|EDNA GISEL DIAZ ACEVEDO|JOANNA MARGARITA MORENO MANZO
16|9|PAN-MC|EDNA GISEL DIAZ ACEVEDO|JOANNA MARGARITA MORENO MANZO
16|9|PRD-MC|EDNA GISEL DIAZ ACEVEDO|JOANNA MARGARITA MORENO MANZO
16|9|PT-MORENA-PES|IGNACIO BENJAMIN CAMPOS EQUIHUA|JORGE ALBERTO MENDOZA REYES
16|9|PT-MORENA|IGNACIO BENJAMIN CAMPOS EQUIHUA|JORGE ALBERTO MENDOZA REYES
16|9|PT-PES|IGNACIO BENJAMIN CAMPOS EQUIHUA|JORGE ALBERTO MENDOZA REYES
16|9|MORENA-PES|IGNACIO BENJAMIN CAMPOS EQUIHUA|JORGE ALBERTO MENDOZA REYES
16|9|CI_01|CARLOS ALBERTO MANZO RODRIGUEZ|CARLOS ALEJANDRO BAUTISTA TAFOLLA
16|10|PAN|MIGUEL ANGEL VILLEGAS SOTO|DANIEL OLMOS VEGA
16|10|PRI|GERONIMO COLOR GASCA|EDUARDO ZARATE VARGAS
16|10|PRD|MIGUEL ANGEL VILLEGAS SOTO|DANIEL OLMOS VEGA
16|10|PVEM|ARTURO SANDOVAL CANALS|JAIME VERDUZCO FIGAREDO
16|10|PT|IVAN ARTURO PEREZ NEGRON RUIZ|JOSE MISAEL LOPEZ DIAZ
16|10|MC|MIGUEL ANGEL VILLEGAS SOTO|DANIEL OLMOS VEGA
16|10|PANAL|CLAUDIA PATRICIA GALINDO ALONSO|SULEMA YARITH FIGUEROA DIAZ
16|10|MORENA|IVAN ARTURO PEREZ NEGRON RUIZ|JOSE MISAEL LOPEZ DIAZ
16|10|PES|IVAN ARTURO PEREZ NEGRON RUIZ|JOSE MISAEL LOPEZ DIAZ
16|10|PAN-PRD-MC|MIGUEL ANGEL VILLEGAS SOTO|DANIEL OLMOS VEGA
16|10|PAN-PRD|MIGUEL ANGEL VILLEGAS SOTO|DANIEL OLMOS VEGA
16|10|PAN-MC|MIGUEL ANGEL VILLEGAS SOTO|DANIEL OLMOS VEGA
16|10|PRD-MC|MIGUEL ANGEL VILLEGAS SOTO|DANIEL OLMOS VEGA
16|10|PT-MORENA-PES|IVAN ARTURO PEREZ NEGRON RUIZ|JOSE MISAEL LOPEZ DIAZ
16|10|PT-MORENA|IVAN ARTURO PEREZ NEGRON RUIZ|JOSE MISAEL LOPEZ DIAZ
16|10|PT-PES|IVAN ARTURO PEREZ NEGRON RUIZ|JOSE MISAEL LOPEZ DIAZ
16|10|MORENA-PES|IVAN ARTURO PEREZ NEGRON RUIZ|JOSE MISAEL LOPEZ DIAZ
16|10|CI_01|LUISA MARIA DE GUADALUPE CALDERON HINOJOSA|FABIOLA ADRIANA PEREZ GALLARDO
16|11|PAN|JOSE GUADALUPE AGUILERA ROJAS|MARCO ANTONIO BASTIDA BASTIDA
16|11|PRI|ITZIA YURIXIH PEREZ VEGA|PAOLA DANIELA CALLEJAS AGUILAR
16|11|PRD|JOSE GUADALUPE AGUILERA ROJAS|MARCO ANTONIO BASTIDA BASTIDA
16|11|PVEM|MIGUEL CERVANTES REYES|JOSE ABRAHAM FLORES ALCARAZ
16|11|PT|MERCEDES CALDERON GARCIA|VANESSA LOPEZ CARRILLO
16|11|MC|JOSE GUADALUPE AGUILERA ROJAS|MARCO ANTONIO BASTIDA BASTIDA
16|11|PANAL|ALEJANDRO ALCARAZ DELGADO|EDUARDO CASTILLO CASTORENA
16|11|MORENA|MERCEDES CALDERON GARCIA|VANESSA LOPEZ CARRILLO
16|11|PES|MERCEDES CALDERON GARCIA|VANESSA LOPEZ CARRILLO
16|11|PAN-PRD-MC|JOSE GUADALUPE AGUILERA ROJAS|MARCO ANTONIO BASTIDA BASTIDA
16|11|PAN-PRD|JOSE GUADALUPE AGUILERA ROJAS|MARCO ANTONIO BASTIDA BASTIDA
16|11|PAN-MC|JOSE GUADALUPE AGUILERA ROJAS|MARCO ANTONIO BASTIDA BASTIDA
16|11|PRD-MC|JOSE GUADALUPE AGUILERA ROJAS|MARCO ANTONIO BASTIDA BASTIDA
16|11|PT-MORENA-PES|MERCEDES CALDERON GARCIA|VANESSA LOPEZ CARRILLO
16|11|PT-MORENA|MERCEDES CALDERON GARCIA|VANESSA LOPEZ CARRILLO
16|11|PT-PES|MERCEDES CALDERON GARCIA|VANESSA LOPEZ CARRILLO
16|11|MORENA-PES|MERCEDES CALDERON GARCIA|VANESSA LOPEZ CARRILLO
16|12|PAN|RUTH NOHEMI ESPINOZA PEREZ|MARIA ELENA LOPEZ LOZANO
16|12|PRI|NAYELI AVILA MADRIZ|MA. GUILLERMINA RIOS TORRES
16|12|PRD|RUTH NOHEMI ESPINOZA PEREZ|MARIA ELENA LOPEZ LOZANO
16|12|PVEM|YOLANDA CISNEROS SOSA|GUADALUPE CERVANTES SOLORZANO
16|12|PT|FRANCISCO JAVIER HUACUS ESQUIVEL|GENARO MAYA TALAVERA
16|12|MC|RUTH NOHEMI ESPINOZA PEREZ|MARIA ELENA LOPEZ LOZANO
16|12|PANAL|MA. TERESA CONTRERAS CARDENAS|GRECIA NAVARRO CEJA
16|12|MORENA|FRANCISCO JAVIER HUACUS ESQUIVEL|GENARO MAYA TALAVERA
16|12|PES|FRANCISCO JAVIER HUACUS ESQUIVEL|GENARO MAYA TALAVERA
16|12|PAN-PRD-MC|RUTH NOHEMI ESPINOZA PEREZ|MARIA ELENA LOPEZ LOZANO
16|12|PAN-PRD|RUTH NOHEMI ESPINOZA PEREZ|MARIA ELENA LOPEZ LOZANO
16|12|PAN-MC|RUTH NOHEMI ESPINOZA PEREZ|MARIA ELENA LOPEZ LOZANO
16|12|PRD-MC|RUTH NOHEMI ESPINOZA PEREZ|MARIA ELENA LOPEZ LOZANO
16|12|PT-MORENA-PES|FRANCISCO JAVIER HUACUS ESQUIVEL|GENARO MAYA TALAVERA
16|12|PT-MORENA|FRANCISCO JAVIER HUACUS ESQUIVEL|GENARO MAYA TALAVERA
16|12|PT-PES|FRANCISCO JAVIER HUACUS ESQUIVEL|GENARO MAYA TALAVERA
16|12|MORENA-PES|FRANCISCO JAVIER HUACUS ESQUIVEL|GENARO MAYA TALAVERA
17|1|PAN|EMMANUEL ALBERTO MOJICA LINARES|LUIS ENRIQUE MARTINEZ CATALAN
17|1|PRI|RANDY ELIZABETH PEREZ SOLIS|LOURDES RIVA PALACIO LAVIN
17|1|PRD|DULCE MARIA ARIAS ATAIDE|GABRIELA RAMIREZ BAUTISTA
17|1|PVEM|RANDY ELIZABETH PEREZ SOLIS|LOURDES RIVA PALACIO LAVIN
17|1|PT|ALEJANDRO MOJICA TOLEDO|OMAR ALFONSO BARRERA HERNÁNDEZ
17|1|MC|JOSE FRANCISCO CORONATO RODRIGUEZ|GABRIEL LEAL BOBADILLA
17|1|PANAL|RANDY ELIZABETH PEREZ SOLIS|LOURDES RIVA PALACIO LAVIN
17|1|MORENA|ALEJANDRO MOJICA TOLEDO|OMAR ALFONSO BARRERA HERNÁNDEZ
17|1|PES|ALEJANDRO MOJICA TOLEDO|OMAR ALFONSO BARRERA HERNÁNDEZ
17|1|PT-MORENA-PES|ALEJANDRO MOJICA TOLEDO|OMAR ALFONSO BARRERA HERNÁNDEZ
17|1|PT-MORENA|ALEJANDRO MOJICA TOLEDO|OMAR ALFONSO BARRERA HERNÁNDEZ
17|1|PT-PES|ALEJANDRO MOJICA TOLEDO|OMAR ALFONSO BARRERA HERNÁNDEZ
17|1|MORENA-PES|ALEJANDRO MOJICA TOLEDO|OMAR ALFONSO BARRERA HERNÁNDEZ
17|1|PRI-PVEM-NA|RANDY ELIZABETH PEREZ SOLIS|LOURDES RIVA PALACIO LAVIN
17|1|PRI-PVEM|RANDY ELIZABETH PEREZ SOLIS|LOURDES RIVA PALACIO LAVIN
17|1|PRI-NA|RANDY ELIZABETH PEREZ SOLIS|LOURDES RIVA PALACIO LAVIN
17|1|PVEM-NA|RANDY ELIZABETH PEREZ SOLIS|LOURDES RIVA PALACIO LAVIN
17|1|CI_01|DANIEL ALTAFI VALLADARES|RODOLFO DAVIS CONTRERAS
17|2|PAN|MARIA DEL ROCIO GUADARRAMA GARCIA|XOCHILT ABIGAIL MENDOZA LAUREANO
17|2|PRI|MARIA ELENA SALDAÑA RAMIREZ|MA. ISABEL MARTINEZ HERNANDEZ
17|2|PRD|MARIA GUADALUPE JIMENEZ TOVAR|MARIA DE LOS ANGELES FLORES DOROTEO
17|2|PVEM|MARIA ELENA SALDAÑA RAMIREZ|MA. ISABEL MARTINEZ HERNANDEZ
17|2|PT|ALEJANDRA PANI BARRAGAN|ESMERALDA FLORES CARRANZA
17|2|MC|FABIOLA ALEJANDRA PAZOS ARCE|MARIA ALEJANDRA VERA CHAVEZ
17|2|PANAL|MARIA ELENA SALDAÑA RAMIREZ|MA. ISABEL MARTINEZ HERNANDEZ
17|2|MORENA|ALEJANDRA PANI BARRAGAN|ESMERALDA FLORES CARRANZA
17|2|PES|ALEJANDRA PANI BARRAGAN|ESMERALDA FLORES CARRANZA
17|2|PT-MORENA-PES|ALEJANDRA PANI BARRAGAN|ESMERALDA FLORES CARRANZA
17|2|PT-MORENA|ALEJANDRA PANI BARRAGAN|ESMERALDA FLORES CARRANZA
17|2|PT-PES|ALEJANDRA PANI BARRAGAN|ESMERALDA FLORES CARRANZA
17|2|MORENA-PES|ALEJANDRA PANI BARRAGAN|ESMERALDA FLORES CARRANZA
17|2|PRI-PVEM-NA|MARIA ELENA SALDAÑA RAMIREZ|MA. ISABEL MARTINEZ HERNANDEZ
17|2|PRI-PVEM|MARIA ELENA SALDAÑA RAMIREZ|MA. ISABEL MARTINEZ HERNANDEZ
17|2|PRI-NA|MARIA ELENA SALDAÑA RAMIREZ|MA. ISABEL MARTINEZ HERNANDEZ
17|2|PVEM-NA|MARIA ELENA SALDAÑA RAMIREZ|MA. ISABEL MARTINEZ HERNANDEZ
17|3|PAN|MONICA REYES CARMONA|KAREN GIOVANNA LEZAMA BARRERA
17|3|PRI|GUILLERMO DEL VALLE REYES|MARIO SAGRERO PEREZ
17|3|PRD|RAUL TADEO NAVA|VICTOR MANUEL ROMANO GALINDO
17|3|PVEM|GUILLERMO DEL VALLE REYES|MARIO SAGRERO PEREZ
17|3|PT|JUANITA GUERRA MENA|ERIKA HERNANDEZ GORDILLO
17|3|MC|ARLEN VIRGINIA MEZA PAZ|JULIA ZAPATERO VERGARA
17|3|PANAL|GUILLERMO DEL VALLE REYES|MARIO SAGRERO PEREZ
17|3|MORENA|JUANITA GUERRA MENA|ERIKA HERNANDEZ GORDILLO
17|3|PES|JUANITA GUERRA MENA|ERIKA HERNANDEZ GORDILLO
17|3|PT-MORENA-PES|JUANITA GUERRA MENA|ERIKA HERNANDEZ GORDILLO
17|3|PT-MORENA|JUANITA GUERRA MENA|ERIKA HERNANDEZ GORDILLO
17|3|PT-PES|JUANITA GUERRA MENA|ERIKA HERNANDEZ GORDILLO
17|3|MORENA-PES|JUANITA GUERRA MENA|ERIKA HERNANDEZ GORDILLO
17|3|PRI-PVEM-NA|GUILLERMO DEL VALLE REYES|MARIO SAGRERO PEREZ
17|3|PRI-PVEM|GUILLERMO DEL VALLE REYES|MARIO SAGRERO PEREZ
17|3|PRI-NA|GUILLERMO DEL VALLE REYES|MARIO SAGRERO PEREZ
17|3|PVEM-NA|GUILLERMO DEL VALLE REYES|MARIO SAGRERO PEREZ
17|4|PAN|GERARDO VARGAS SALGADO|JOAQUIN RUIZ ARCE
17|4|PRI|JORGE MORALES BARUD|ALFREDO RODRIGUEZ LEANA
17|4|PRD|JULIO ESPIN NAVARRETE|MISAEL DOMINGUEZ ARCE
17|4|PVEM|JORGE MORALES BARUD|ALFREDO RODRIGUEZ LEANA
17|4|PT|JORGE ARTURO ARGUELLES VICTORERO|ALEJANDRO RONDIN CRUZ
17|4|MC|ANA MARIA ESCOBAR ROMAN|ANAHI BATALLA CARRANZA
17|4|PANAL|JORGE MORALES BARUD|ALFREDO RODRIGUEZ LEANA
17|4|MORENA|JORGE ARTURO ARGUELLES VICTORERO|ALEJANDRO RONDIN CRUZ
17|4|PES|JORGE ARTURO ARGUELLES VICTORERO|ALEJANDRO RONDIN CRUZ
17|4|PT-MORENA-PES|JORGE ARTURO ARGUELLES VICTORERO|ALEJANDRO RONDIN CRUZ
17|4|PT-MORENA|JORGE ARTURO ARGUELLES VICTORERO|ALEJANDRO RONDIN CRUZ
17|4|PT-PES|JORGE ARTURO ARGUELLES VICTORERO|ALEJANDRO RONDIN CRUZ
17|4|MORENA-PES|JORGE ARTURO ARGUELLES VICTORERO|ALEJANDRO RONDIN CRUZ
17|4|PRI-PVEM-NA|JORGE MORALES BARUD|ALFREDO RODRIGUEZ LEANA
